No.,ESTADO,CEVEM,MEDIO,SIGLAS,EMISORA,MATERIAL,VERSIÓN,TIPO ACTOR,ACTOR,FECHA TRANSMISIÓN,HORA TRANSMISIÓN,CALIFICACIÓN,NOMBRE CONCESIONARIO,TIPO CONCESIÓN,NOMBRE DE ESTACIÓN,TIPO MEDIO,MEDIO (RADIO/TELEVISIÓN)
77,YUCATAN,146-VALLADOLID,CANAL32.2,XHVTT-TDT,XHVTT-TDT-CANAL32.2,RV00136-23,CATALOGO2023_ESPAÑOL_V2,AE,IEPAC,2023-11-21,08:15:52,EXCEDENTE,"Televimex, S.A. de C.V.",TELEVISION CONCESIONADO,Canal 5,TDT,TELEVISIÓN
78,YUCATAN,146-VALLADOLID,CANAL32,XHVTT-TDT,XHVTT-TDT-CANAL32,RV00135-23,CATALOGO2023_MAYA_V2,AE,IEPAC,2023-11-21,08:46:08,EXCEDENTE,"Televimex, S.A. de C.V.",TELEVISION CONCESIONADO,Las Estrellas,TDT,TELEVISIÓN
79,YUCATAN,146-VALLADOLID,CANAL32,XHVTT-TDT,XHVTT-TDT-CANAL32,RV00749-23,CO_DISTRITACIÓN 2021-2023_1023_TV,AE,INE,2023-11-21,08:48:09,EXCEDENTE,"Televimex, S.A. de C.V.",TELEVISION CONCESIONADO,Las Estrellas,TDT,TELEVISIÓN
80,YUCATAN,146-VALLADOLID,CANAL32,XHVTT-TDT,XHVTT-TDT-CANAL32,RV00136-23,CATALOGO2023_ESPAÑOL_V2,AE,IEPAC,2023-11-21,08:48:40,EXCEDENTE,"Televimex, S.A. de C.V.",TELEVISION CONCESIONADO,Las Estrellas,TDT,TELEVISIÓN
81,YUCATAN,146-VALLADOLID,CANAL32.2,XHVTT-TDT,XHVTT-TDT-CANAL32.2,RV00775-23,PARA CAMBIR EL RUMBO MIX,PP,PAN,2023-11-21,09:03:30,EXCEDENTE,"Televimex, S.A. de C.V.",TELEVISION CONCESIONADO,Canal 5,TDT,TELEVISIÓN
82,YUCATAN,146-VALLADOLID,CANAL32,XHVTT-TDT,XHVTT-TDT-CANAL32,RV00775-23,PARA CAMBIR EL RUMBO MIX,PP,PAN,2023-11-21,09:20:58,EXCEDENTE,"Televimex, S.A. de C.V.",TELEVISION CONCESIONADO,Las Estrellas,TDT,TELEVISIÓN
83,YUCATAN,146-VALLADOLID,CANAL32.2,XHVTT-TDT,XHVTT-TDT-CANAL32.2,RV00136-23,CATALOGO2023_ESPAÑOL_V2,AE,IEPAC,2023-11-21,10:16:34,EXCEDENTE,"Televimex, S.A. de C.V.",TELEVISION CONCESIONADO,Canal 5,TDT,TELEVISIÓN
84,YUCATAN,146-VALLADOLID,CANAL32,XHVTT-TDT,XHVTT-TDT-CANAL32,RV00136-23,CATALOGO2023_ESPAÑOL_V2,AE,IEPAC,2023-11-21,10:32:42,EXCEDENTE,"Televimex, S.A. de C.V.",TELEVISION CONCESIONADO,Las Estrellas,TDT,TELEVISIÓN
85,YUCATAN,146-VALLADOLID,CANAL32.2,XHVTT-TDT,XHVTT-TDT-CANAL32.2,RV00775-23,PARA CAMBIR EL RUMBO MIX,PP,PAN,2023-11-21,13:12:57,EXCEDENTE,"Televimex, S.A. de C.V.",TELEVISION CONCESIONADO,Canal 5,TDT,TELEVISIÓN
86,YUCATAN,146-VALLADOLID,CANAL32,XHVTT-TDT,XHVTT-TDT-CANAL32,RV00775-23,PARA CAMBIR EL RUMBO MIX,PP,PAN,2023-11-21,13:14:28,EXCEDENTE,"Televimex, S.A. de C.V.",TELEVISION CONCESIONADO,Las Estrellas,TDT,TELEVISIÓN
87,YUCATAN,146-VALLADOLID,CANAL32.2,XHVTT-TDT,XHVTT-TDT-CANAL32.2,RV00737-23,DAMOS RESULTADOS V1,PP,PRI,2023-11-21,14:14:52,EXCEDENTE,"Televimex, S.A. de C.V.",TELEVISION CONCESIONADO,Canal 5,TDT,TELEVISIÓN
88,YUCATAN,146-VALLADOLID,CANAL32,XHVTT-TDT,XHVTT-TDT-CANAL32,RV00737-23,DAMOS RESULTADOS V1,PP,PRI,2023-11-21,14:18:15,EXCEDENTE,"Televimex, S.A. de C.V.",TELEVISION CONCESIONADO,Las Estrellas,TDT,TELEVISIÓN
89,YUCATAN,146-VALLADOLID,CANAL32.2,XHVTT-TDT,XHVTT-TDT-CANAL32.2,RV00775-23,PARA CAMBIR EL RUMBO MIX,PP,PAN,2023-11-21,15:08:02,EXCEDENTE,"Televimex, S.A. de C.V.",TELEVISION CONCESIONADO,Canal 5,TDT,TELEVISIÓN
90,YUCATAN,146-VALLADOLID,CANAL32.2,XHVTT-TDT,XHVTT-TDT-CANAL32.2,RV00775-23,PARA CAMBIR EL RUMBO MIX,PP,PAN,2023-11-21,15:09:02,EXCEDENTE,"Televimex, S.A. de C.V.",TELEVISION CONCESIONADO,Canal 5,TDT,TELEVISIÓN
91,YUCATAN,146-VALLADOLID,CANAL32,XHVTT-TDT,XHVTT-TDT-CANAL32,RV00775-23,PARA CAMBIR EL RUMBO MIX,PP,PAN,2023-11-21,15:11:05,EXCEDENTE,"Televimex, S.A. de C.V.",TELEVISION CONCESIONADO,Las Estrellas,TDT,TELEVISIÓN
92,YUCATAN,146-VALLADOLID,CANAL32,XHVTT-TDT,XHVTT-TDT-CANAL32,RV00775-23,PARA CAMBIR EL RUMBO MIX,PP,PAN,2023-11-21,16:07:14,EXCEDENTE,"Televimex, S.A. de C.V.",TELEVISION CONCESIONADO,Las Estrellas,TDT,TELEVISIÓN
93,YUCATAN,146-VALLADOLID,CANAL32.2,XHVTT-TDT,XHVTT-TDT-CANAL32.2,RV00775-23,PARA CAMBIR EL RUMBO MIX,PP,PAN,2023-11-21,16:16:22,EXCEDENTE,"Televimex, S.A. de C.V.",TELEVISION CONCESIONADO,Canal 5,TDT,TELEVISIÓN
94,YUCATAN,146-VALLADOLID,CANAL32.2,XHVTT-TDT,XHVTT-TDT-CANAL32.2,RV00136-23,CATALOGO2023_ESPAÑOL_V2,AE,IEPAC,2023-11-21,17:10:01,EXCEDENTE,"Televimex, S.A. de C.V.",TELEVISION CONCESIONADO,Canal 5,TDT,TELEVISIÓN
95,YUCATAN,146-VALLADOLID,CANAL32,XHVTT-TDT,XHVTT-TDT-CANAL32,RV00136-23,CATALOGO2023_ESPAÑOL_V2,AE,IEPAC,2023-11-21,17:21:12,EXCEDENTE,"Televimex, S.A. de C.V.",TELEVISION CONCESIONADO,Las Estrellas,TDT,TELEVISIÓN
96,YUCATAN,146-VALLADOLID,CANAL32.2,XHVTT-TDT,XHVTT-TDT-CANAL32.2,RV00135-23,CATALOGO2023_MAYA_V2,AE,IEPAC,2023-11-21,18:19:44,EXCEDENTE,"Televimex, S.A. de C.V.",TELEVISION CONCESIONADO,Canal 5,TDT,TELEVISIÓN
97,YUCATAN,146-VALLADOLID,CANAL32,XHVTT-TDT,XHVTT-TDT-CANAL32,RV00135-23,CATALOGO2023_MAYA_V2,AE,IEPAC,2023-11-21,18:20:46,EXCEDENTE,"Televimex, S.A. de C.V.",TELEVISION CONCESIONADO,Las Estrellas,TDT,TELEVISIÓN
98,YUCATAN,146-VALLADOLID,CANAL32,XHVTT-TDT,XHVTT-TDT-CANAL32,RV00775-23,PARA CAMBIR EL RUMBO MIX,PP,PAN,2023-11-21,20:17:02,EXCEDENTE,"Televimex, S.A. de C.V.",TELEVISION CONCESIONADO,Las Estrellas,TDT,TELEVISIÓN
99,YUCATAN,146-VALLADOLID,CANAL32,XHVTT-TDT,XHVTT-TDT-CANAL32,RV00737-23,DAMOS RESULTADOS V1,PP,PRI,2023-11-21,20:19:32,EXCEDENTE,"Televimex, S.A. de C.V.",TELEVISION CONCESIONADO,Las Estrellas,TDT,TELEVISIÓN
100,YUCATAN,146-VALLADOLID,CANAL32.2,XHVTT-TDT,XHVTT-TDT-CANAL32.2,RV00775-23,PARA CAMBIR EL RUMBO MIX,PP,PAN,2023-11-21,20:20:50,EXCEDENTE,"Televimex, S.A. de C.V.",TELEVISION CONCESIONADO,Canal 5,TDT,TELEVISIÓN
101,YUCATAN,146-VALLADOLID,CANAL32.2,XHVTT-TDT,XHVTT-TDT-CANAL32.2,RV00737-23,DAMOS RESULTADOS V1,PP,PRI,2023-11-21,20:23:21,EXCEDENTE,"Televimex, S.A. de C.V.",TELEVISION CONCESIONADO,Canal 5,TDT,TELEVISIÓN
102,YUCATAN,146-VALLADOLID,CANAL32,XHVTT-TDT,XHVTT-TDT-CANAL32,RV00135-23,CATALOGO2023_MAYA_V2,AE,IEPAC,2023-11-21,21:13:58,EXCEDENTE,"Televimex, S.A. de C.V.",TELEVISION CONCESIONADO,Las Estrellas,TDT,TELEVISIÓN
103,YUCATAN,146-VALLADOLID,CANAL32.2,XHVTT-TDT,XHVTT-TDT-CANAL32.2,RV00135-23,CATALOGO2023_MAYA_V2,AE,IEPAC,2023-11-21,21:33:08,EXCEDENTE,"Televimex, S.A. de C.V.",TELEVISION CONCESIONADO,Canal 5,TDT,TELEVISIÓN
104,YUCATAN,146-VALLADOLID,CANAL32,XHVTT-TDT,XHVTT-TDT-CANAL32,RV00136-23,CATALOGO2023_ESPAÑOL_V2,AE,IEPAC,2023-11-21,22:21:06,EXCEDENTE,"Televimex, S.A. de C.V.",TELEVISION CONCESIONADO,Las Estrellas,TDT,TELEVISIÓN
105,YUCATAN,146-VALLADOLID,CANAL32.2,XHVTT-TDT,XHVTT-TDT-CANAL32.2,RV00136-23,CATALOGO2023_ESPAÑOL_V2,AE,IEPAC,2023-11-21,23:49:47,EXCEDENTE,"Televimex, S.A. de C.V.",TELEVISION CONCESIONADO,Canal 5,TDT,TELEVISIÓN
106,YUCATAN,146-VALLADOLID,CANAL32,XHVTT-TDT,XHVTT-TDT-CANAL32,RV00775-23,PARA CAMBIR EL RUMBO MIX,PP,PAN,2023-11-21,23:56:50,EXCEDENTE,"Televimex, S.A. de C.V.",TELEVISION CONCESIONADO,Las Estrellas,TDT,TELEVISIÓN
107,YUCATAN,146-VALLADOLID,CANAL32.2,XHVTT-TDT,XHVTT-TDT-CANAL32.2,RV00775-23,PARA CAMBIR EL RUMBO MIX,PP,PAN,2023-11-21,23:59:18,EXCEDENTE,"Televimex, S.A. de C.V.",TELEVISION CONCESIONADO,Canal 5,TDT,TELEVISIÓN
108,YUCATAN,147-MERIDA,CANAL23.2,XHSPRME-TDT,XHSPRME-TDT-CANAL23.2,RV00799-23,JUSTICIA MORENA,PP,MORENA,2023-11-05,07:14:41,EXCEDENTE,Sistema Público de Radiodifusión del Estado Mexicano,TELEVISION PERMISIONADO,Canal Once,TDT,TELEVISIÓN
109,YUCATAN,147-MERIDA,95.3,XHMH-FM,XHMH-FM-95.3,RA00917-23,PARA CAMBIAR EL RUMBO MIX,PP,PAN,2023-11-05,09:27:24,EXCEDENTE,"Radio Mérida, S.A.",RADIO CONCESIONADO,Candela,FM  ,RADIO
110,YUCATAN,147-MERIDA,CANAL23.2,XHSPRME-TDT,XHSPRME-TDT-CANAL23.2,RV00764-23,PRECAMPAÑA YUCATÁN,PP,MORENA,2023-11-05,11:20:56,EXCEDENTE,Sistema Público de Radiodifusión del Estado Mexicano,TELEVISION PERMISIONADO,Canal Once,TDT,TELEVISIÓN
111,YUCATAN,147-MERIDA,CANAL23.2,XHSPRME-TDT,XHSPRME-TDT-CANAL23.2,RV00764-23,PRECAMPAÑA YUCATÁN,PP,MORENA,2023-11-05,18:28:39,EXCEDENTE,Sistema Público de Radiodifusión del Estado Mexicano,TELEVISION PERMISIONADO,Canal Once,TDT,TELEVISIÓN
112,YUCATAN,147-MERIDA,CANAL23.2,XHSPRME-TDT,XHSPRME-TDT-CANAL23.2,RV00799-23,JUSTICIA MORENA,PP,MORENA,2023-11-05,22:13:47,EXCEDENTE,Sistema Público de Radiodifusión del Estado Mexicano,TELEVISION PERMISIONADO,Canal Once,TDT,TELEVISIÓN
113,YUCATAN,147-MERIDA,CANAL23.2,XHSPRME-TDT,XHSPRME-TDT-CANAL23.2,RV00799-23,JUSTICIA MORENA,PP,MORENA,2023-11-06,08:02:17,EXCEDENTE,Sistema Público de Radiodifusión del Estado Mexicano,TELEVISION PERMISIONADO,Canal Once,TDT,TELEVISIÓN
114,YUCATAN,147-MERIDA,CANAL23.2,XHSPRME-TDT,XHSPRME-TDT-CANAL23.2,RV00799-23,JUSTICIA MORENA,PP,MORENA,2023-11-06,18:40:11,EXCEDENTE,Sistema Público de Radiodifusión del Estado Mexicano,TELEVISION PERMISIONADO,Canal Once,TDT,TELEVISIÓN
115,YUCATAN,147-MERIDA,CANAL23.2,XHSPRME-TDT,XHSPRME-TDT-CANAL23.2,RV00764-23,PRECAMPAÑA YUCATÁN,PP,MORENA,2023-11-06,22:35:43,EXCEDENTE,Sistema Público de Radiodifusión del Estado Mexicano,TELEVISION PERMISIONADO,Canal Once,TDT,TELEVISIÓN
116,YUCATAN,147-MERIDA,CANAL23.2,XHSPRME-TDT,XHSPRME-TDT-CANAL23.2,RV00799-23,JUSTICIA MORENA,PP,MORENA,2023-11-07,08:32:16,EXCEDENTE,Sistema Público de Radiodifusión del Estado Mexicano,TELEVISION PERMISIONADO,Canal Once,TDT,TELEVISIÓN
117,YUCATAN,147-MERIDA,107.9,XHYRE-FM,XHYRE-FM-107.9,RA00255-23,VR-01-23-RA-FEPADECDMX,AE,FEPADECM,2023-11-07,11:33:37,EXCEDENTE,Secretaría de Cultura,RADIO PERMISIONADO,S/D,FM  ,RADIO
118,YUCATAN,147-MERIDA,107.9,XHYRE-FM,XHYRE-FM-107.9,RA00725-23,VOTO CHILANGO,AE,IECM,2023-11-07,11:34:37,EXCEDENTE,Secretaría de Cultura,RADIO PERMISIONADO,S/D,FM  ,RADIO
119,YUCATAN,147-MERIDA,107.9,XHYRE-FM,XHYRE-FM-107.9,RA00783-23,C4_SD_FECHA LÍMITE TRÁMITES REGISTRALES RE_0923_RD,AE,INE,2023-11-07,11:35:07,EXCEDENTE,Secretaría de Cultura,RADIO PERMISIONADO,S/D,FM  ,RADIO
120,YUCATAN,147-MERIDA,107.9,XHYRE-FM,XHYRE-FM-107.9,RA00903-23,PRECAMPAÑA YUCATÁN,PP,MORENA,2023-11-07,11:42:51,EXCEDENTE,Secretaría de Cultura,RADIO PERMISIONADO,S/D,FM  ,RADIO
121,YUCATAN,147-MERIDA,107.9,XHYRE-FM,XHYRE-FM-107.9,RA00917-23,PARA CAMBIAR EL RUMBO MIX,PP,PAN,2023-11-07,11:43:18,EXCEDENTE,Secretaría de Cultura,RADIO PERMISIONADO,S/D,FM  ,RADIO
122,YUCATAN,147-MERIDA,CANAL23.2,XHSPRME-TDT,XHSPRME-TDT-CANAL23.2,RV00764-23,PRECAMPAÑA YUCATÁN,PP,MORENA,2023-11-07,12:03:56,EXCEDENTE,Sistema Público de Radiodifusión del Estado Mexicano,TELEVISION PERMISIONADO,Canal Once,TDT,TELEVISIÓN
123,YUCATAN,147-MERIDA,CANAL23.2,XHSPRME-TDT,XHSPRME-TDT-CANAL23.2,RV00764-23,PRECAMPAÑA YUCATÁN,PP,MORENA,2023-11-07,19:31:56,EXCEDENTE,Sistema Público de Radiodifusión del Estado Mexicano,TELEVISION PERMISIONADO,Canal Once,TDT,TELEVISIÓN
124,YUCATAN,147-MERIDA,CANAL23.2,XHSPRME-TDT,XHSPRME-TDT-CANAL23.2,RV00799-23,JUSTICIA MORENA,PP,MORENA,2023-11-07,22:43:37,EXCEDENTE,Sistema Público de Radiodifusión del Estado Mexicano,TELEVISION PERMISIONADO,Canal Once,TDT,TELEVISIÓN
125,YUCATAN,147-MERIDA,105.1,XHZ-FM,XHZ-FM-105.1,RA00903-23,PRECAMPAÑA YUCATÁN,PP,MORENA,2023-11-07,23:55:06,EXCEDENTE,"Transmisora Regional Radio Fórmula, S.A. de C.V.",RADIO CONCESIONADO,Radio Fórmula,FM  ,RADIO
126,YUCATAN,147-MERIDA,105.1,XHZ-FM,XHZ-FM-105.1,RA00917-23,PARA CAMBIAR EL RUMBO MIX,PP,PAN,2023-11-07,23:55:33,EXCEDENTE,"Transmisora Regional Radio Fórmula, S.A. de C.V.",RADIO CONCESIONADO,Radio Fórmula,FM  ,RADIO
127,YUCATAN,147-MERIDA,105.1,XHZ-FM,XHZ-FM-105.1,RA00882-23,DAMOS RESULTADOS V2,PP,PRI,2023-11-07,23:56:07,EXCEDENTE,"Transmisora Regional Radio Fórmula, S.A. de C.V.",RADIO CONCESIONADO,Radio Fórmula,FM  ,RADIO
128,YUCATAN,147-MERIDA,CANAL23.2,XHSPRME-TDT,XHSPRME-TDT-CANAL23.2,RV00799-23,JUSTICIA MORENA,PP,MORENA,2023-11-08,09:27:23,EXCEDENTE,Sistema Público de Radiodifusión del Estado Mexicano,TELEVISION PERMISIONADO,Canal Once,TDT,TELEVISIÓN
129,YUCATAN,147-MERIDA,CANAL23.2,XHSPRME-TDT,XHSPRME-TDT-CANAL23.2,RV00799-23,JUSTICIA MORENA,PP,MORENA,2023-11-08,12:59:15,EXCEDENTE,Sistema Público de Radiodifusión del Estado Mexicano,TELEVISION PERMISIONADO,Canal Once,TDT,TELEVISIÓN
130,YUCATAN,147-MERIDA,105.1,XHZ-FM,XHZ-FM-105.1,RA00882-23,DAMOS RESULTADOS V2,PP,PRI,2023-11-08,23:54:22,EXCEDENTE,"Transmisora Regional Radio Fórmula, S.A. de C.V.",RADIO CONCESIONADO,Radio Fórmula,FM  ,RADIO
131,YUCATAN,147-MERIDA,105.1,XHZ-FM,XHZ-FM-105.1,RA00903-23,PRECAMPAÑA YUCATÁN,PP,MORENA,2023-11-08,23:55:00,EXCEDENTE,"Transmisora Regional Radio Fórmula, S.A. de C.V.",RADIO CONCESIONADO,Radio Fórmula,FM  ,RADIO
132,YUCATAN,147-MERIDA,105.1,XHZ-FM,XHZ-FM-105.1,RA00917-23,PARA CAMBIAR EL RUMBO MIX,PP,PAN,2023-11-08,23:55:26,EXCEDENTE,"Transmisora Regional Radio Fórmula, S.A. de C.V.",RADIO CONCESIONADO,Radio Fórmula,FM  ,RADIO
133,YUCATAN,147-MERIDA,CANAL23,XHSPRME-TDT,XHSPRME-TDT-CANAL23,RV00691-23,EL VERDE CON LOS PROGRAMAS SOCIALES ,PP,PVEM,2023-11-09,21:18:53,EXCEDENTE,Sistema Público de Radiodifusión del Estado Mexicano,TELEVISION PERMISIONADO,Canal Catorce,TDT,TELEVISIÓN
134,YUCATAN,147-MERIDA,105.1,XHZ-FM,XHZ-FM-105.1,RA00903-23,PRECAMPAÑA YUCATÁN,PP,MORENA,2023-11-09,23:56:39,EXCEDENTE,"Transmisora Regional Radio Fórmula, S.A. de C.V.",RADIO CONCESIONADO,Radio Fórmula,FM  ,RADIO
135,YUCATAN,147-MERIDA,105.1,XHZ-FM,XHZ-FM-105.1,RA00943-23,PROG SOC VERDE YUC ,PP,PVEM,2023-11-09,23:57:08,EXCEDENTE,"Transmisora Regional Radio Fórmula, S.A. de C.V.",RADIO CONCESIONADO,Radio Fórmula,FM  ,RADIO
136,YUCATAN,147-MERIDA,105.1,XHZ-FM,XHZ-FM-105.1,RA00903-23,PRECAMPAÑA YUCATÁN,PP,MORENA,2023-11-09,23:57:39,EXCEDENTE,"Transmisora Regional Radio Fórmula, S.A. de C.V.",RADIO CONCESIONADO,Radio Fórmula,FM  ,RADIO
137,YUCATAN,147-MERIDA,105.1,XHZ-FM,XHZ-FM-105.1,RA00917-23,PARA CAMBIAR EL RUMBO MIX,PP,PAN,2023-11-09,23:58:09,EXCEDENTE,"Transmisora Regional Radio Fórmula, S.A. de C.V.",RADIO CONCESIONADO,Radio Fórmula,FM  ,RADIO
138,YUCATAN,147-MERIDA,105.1,XHZ-FM,XHZ-FM-105.1,RA00883-23,DAMOS RESULTADOS V1,PP,PRI,2023-11-09,23:58:38,EXCEDENTE,"Transmisora Regional Radio Fórmula, S.A. de C.V.",RADIO CONCESIONADO,Radio Fórmula,FM  ,RADIO
139,YUCATAN,147-MERIDA,105.1,XHZ-FM,XHZ-FM-105.1,RA00903-23,PRECAMPAÑA YUCATÁN,PP,MORENA,2023-11-09,23:59:09,EXCEDENTE,"Transmisora Regional Radio Fórmula, S.A. de C.V.",RADIO CONCESIONADO,Radio Fórmula,FM  ,RADIO
140,YUCATAN,147-MERIDA,107.9,XHYRE-FM,XHYRE-FM-107.9,RA00860-23,DANTE GRANDEZA,PP,MC,2023-11-10,10:42:20,EXCEDENTE,Secretaría de Cultura,RADIO PERMISIONADO,S/D,FM  ,RADIO
141,YUCATAN,147-MERIDA,107.9,XHYRE-FM,XHYRE-FM-107.9,RA00779-23,C4_SD_FECHA LÍMITE CAMBIO DE DOMICILIO RE_0923_RD,AE,INE,2023-11-10,10:42:33,EXCEDENTE,Secretaría de Cultura,RADIO PERMISIONADO,S/D,FM  ,RADIO
142,YUCATAN,147-MERIDA,107.9,XHYRE-FM,XHYRE-FM-107.9,RA00141-23,CATÁLOGO 2023_RADIO_ESPAÑOL,AE,IEPAC,2023-11-10,10:43:06,EXCEDENTE,Secretaría de Cultura,RADIO PERMISIONADO,S/D,FM  ,RADIO
143,YUCATAN,147-MERIDA,107.9,XHYRE-FM,XHYRE-FM-107.9,RA00142-23,CATÁLOGO 2023_RADIO_MAYA,AE,IEPAC,2023-11-10,10:43:34,EXCEDENTE,Secretaría de Cultura,RADIO PERMISIONADO,S/D,FM  ,RADIO
144,YUCATAN,147-MERIDA,107.9,XHYRE-FM,XHYRE-FM-107.9,RA03168-15,MAYA,AE,TEEY,2023-11-10,10:44:03,EXCEDENTE,Secretaría de Cultura,RADIO PERMISIONADO,S/D,FM  ,RADIO
145,YUCATAN,147-MERIDA,105.1,XHZ-FM,XHZ-FM-105.1,RA00820-23,C1_SA_CONVOCATORIA SE-CAE_1023_RD,AE,INE,2023-11-10,17:59:34,EXCEDENTE,"Transmisora Regional Radio Fórmula, S.A. de C.V.",RADIO CONCESIONADO,Radio Fórmula,FM  ,RADIO
146,YUCATAN,147-MERIDA,105.1,XHZ-FM,XHZ-FM-105.1,RA00782-23,C1_SA_REGISTRO EN LA LNERE VMRE RE_0923_RD,AE,INE,2023-11-10,18:00:26,EXCEDENTE,"Transmisora Regional Radio Fórmula, S.A. de C.V.",RADIO CONCESIONADO,Radio Fórmula,FM  ,RADIO
147,YUCATAN,147-MERIDA,101.5,XHYK-FM,XHYK-FM-101.5,RA00820-23,C1_SA_CONVOCATORIA SE-CAE_1023_RD,AE,INE,2023-11-12,06:39:44,EXCEDENTE,"Estudios Multimedia del Mayab, S.A. de C.V.",RADIO CONCESIONADO,Canal 710 / Radio Mexicana,FM  ,RADIO
148,YUCATAN,147-MERIDA,101.5,XHYK-FM,XHYK-FM-101.5,RA00128-23,EL PT ES LA 4T,PP,PT,2023-11-12,06:40:00,EXCEDENTE,"Estudios Multimedia del Mayab, S.A. de C.V.",RADIO CONCESIONADO,Canal 710 / Radio Mexicana,FM  ,RADIO
149,YUCATAN,147-MERIDA,101.5,XHYK-FM,XHYK-FM-101.5,RA00820-23,C1_SA_CONVOCATORIA SE-CAE_1023_RD,AE,INE,2023-11-12,06:40:28,EXCEDENTE,"Estudios Multimedia del Mayab, S.A. de C.V.",RADIO CONCESIONADO,Canal 710 / Radio Mexicana,FM  ,RADIO
150,YUCATAN,147-MERIDA,101.5,XHYK-FM,XHYK-FM-101.5,RA00943-23,PROG SOC VERDE YUC ,PP,PVEM,2023-11-12,07:42:12,EXCEDENTE,"Estudios Multimedia del Mayab, S.A. de C.V.",RADIO CONCESIONADO,Canal 710 / Radio Mexicana,FM  ,RADIO
151,YUCATAN,147-MERIDA,101.5,XHYK-FM,XHYK-FM-101.5,RA00883-23,DAMOS RESULTADOS V1,PP,PRI,2023-11-12,07:42:44,EXCEDENTE,"Estudios Multimedia del Mayab, S.A. de C.V.",RADIO CONCESIONADO,Canal 710 / Radio Mexicana,FM  ,RADIO
152,YUCATAN,147-MERIDA,101.5,XHYK-FM,XHYK-FM-101.5,RA00903-23,PRECAMPAÑA YUCATÁN,PP,MORENA,2023-11-12,07:43:24,EXCEDENTE,"Estudios Multimedia del Mayab, S.A. de C.V.",RADIO CONCESIONADO,Canal 710 / Radio Mexicana,FM  ,RADIO
153,YUCATAN,147-MERIDA,101.5,XHYK-FM,XHYK-FM-101.5,RA00903-23,PRECAMPAÑA YUCATÁN,PP,MORENA,2023-11-12,08:38:56,EXCEDENTE,"Estudios Multimedia del Mayab, S.A. de C.V.",RADIO CONCESIONADO,Canal 710 / Radio Mexicana,FM  ,RADIO
