No.,ESTADO,CEVEM,MEDIO,SIGLAS,EMISORA,MATERIAL,VERSIÓN,TIPO ACTOR,ACTOR,FECHA TRANSMISIÓN,HORA TRANSMISIÓN,CALIFICACIÓN,NOMBRE CONCESIONARIO,TIPO CONCESIÓN,NOMBRE DE ESTACIÓN,TIPO MEDIO,MEDIO (RADIO/TELEVISIÓN)
154,YUCATAN,147-MERIDA,101.5,XHYK-FM,XHYK-FM-101.5,RA03167-15,ESPAÑOL,AE,TEEY,2023-11-12,08:39:27,EXCEDENTE,"Estudios Multimedia del Mayab, S.A. de C.V.",RADIO CONCESIONADO,Canal 710 / Radio Mexicana,FM  ,RADIO
155,YUCATAN,147-MERIDA,101.5,XHYK-FM,XHYK-FM-101.5,RA00820-23,C1_SA_CONVOCATORIA SE-CAE_1023_RD,AE,INE,2023-11-12,08:40:00,EXCEDENTE,"Estudios Multimedia del Mayab, S.A. de C.V.",RADIO CONCESIONADO,Canal 710 / Radio Mexicana,FM  ,RADIO
156,YUCATAN,147-MERIDA,101.5,XHYK-FM,XHYK-FM-101.5,RA00820-23,C1_SA_CONVOCATORIA SE-CAE_1023_RD,AE,INE,2023-11-12,09:42:04,EXCEDENTE,"Estudios Multimedia del Mayab, S.A. de C.V.",RADIO CONCESIONADO,Canal 710 / Radio Mexicana,FM  ,RADIO
157,YUCATAN,147-MERIDA,101.5,XHYK-FM,XHYK-FM-101.5,RA00882-23,DAMOS RESULTADOS V2,PP,PRI,2023-11-12,09:42:40,EXCEDENTE,"Estudios Multimedia del Mayab, S.A. de C.V.",RADIO CONCESIONADO,Canal 710 / Radio Mexicana,FM  ,RADIO
158,YUCATAN,147-MERIDA,96.9,XHUL-FM,XHUL-FM-96.9,RA00882-23,DAMOS RESULTADOS V2,PP,PRI,2023-11-12,18:31:36,EXCEDENTE,"Radio Progreso de Yucatán, S.A. de C.V.",RADIO CONCESIONADO,El Heraldo Radio,FM  ,RADIO
159,YUCATAN,147-MERIDA,105.9,XHFCY-FM,XHFCY-FM-105.9,RA00903-23,PRECAMPAÑA YUCATÁN,PP,MORENA,2023-11-13,09:48:44,EXCEDENTE,"La Voz en Yucatán del Radio, S.A. de C.V.",RADIO CONCESIONADO,Súper Stereo FM,FM  ,RADIO
160,YUCATAN,147-MERIDA,105.9,XHFCY-FM,XHFCY-FM-105.9,RA00779-23,C4_SD_FECHA LÍMITE CAMBIO DE DOMICILIO RE_0923_RD,AE,INE,2023-11-13,10:11:46,EXCEDENTE,"La Voz en Yucatán del Radio, S.A. de C.V.",RADIO CONCESIONADO,Súper Stereo FM,FM  ,RADIO
161,YUCATAN,147-MERIDA,105.1,XHZ-FM,XHZ-FM-105.1,RA00883-23,DAMOS RESULTADOS V1,PP,PRI,2023-11-13,23:55:04,EXCEDENTE,"Transmisora Regional Radio Fórmula, S.A. de C.V.",RADIO CONCESIONADO,Radio Fórmula,FM  ,RADIO
162,YUCATAN,147-MERIDA,105.1,XHZ-FM,XHZ-FM-105.1,RA00954-23,PRE GOB YUC MANIFIESTO RB ,PP,PAN,2023-11-13,23:55:28,EXCEDENTE,"Transmisora Regional Radio Fórmula, S.A. de C.V.",RADIO CONCESIONADO,Radio Fórmula,FM  ,RADIO
163,YUCATAN,147-MERIDA,105.1,XHZ-FM,XHZ-FM-105.1,RA00958-23,DANTE GRANDEZA V2,PP,MC,2023-11-13,23:56:00,EXCEDENTE,"Transmisora Regional Radio Fórmula, S.A. de C.V.",RADIO CONCESIONADO,Radio Fórmula,FM  ,RADIO
164,YUCATAN,147-MERIDA,105.1,XHZ-FM,XHZ-FM-105.1,RA00128-23,EL PT ES LA 4T,PP,PT,2023-11-13,23:56:34,EXCEDENTE,"Transmisora Regional Radio Fórmula, S.A. de C.V.",RADIO CONCESIONADO,Radio Fórmula,FM  ,RADIO
165,YUCATAN,147-MERIDA,105.1,XHZ-FM,XHZ-FM-105.1,RA00903-23,PRECAMPAÑA YUCATÁN,PP,MORENA,2023-11-13,23:57:04,EXCEDENTE,"Transmisora Regional Radio Fórmula, S.A. de C.V.",RADIO CONCESIONADO,Radio Fórmula,FM  ,RADIO
166,YUCATAN,147-MERIDA,105.1,XHZ-FM,XHZ-FM-105.1,RA00943-23,PROG SOC VERDE YUC ,PP,PVEM,2023-11-13,23:57:44,EXCEDENTE,"Transmisora Regional Radio Fórmula, S.A. de C.V.",RADIO CONCESIONADO,Radio Fórmula,FM  ,RADIO
167,YUCATAN,147-MERIDA,98.9,XHYW-FM,XHYW-FM-98.9,RA00954-23,PRE GOB YUC MANIFIESTO RB ,PP,PAN,2023-11-15,19:45:58,EXCEDENTE,"Tropiradio del Sureste, S.A. de C.V.",RADIO CONCESIONADO,Radio Mexicana,FM  ,RADIO
168,YUCATAN,147-MERIDA,98.9,XHYW-FM,XHYW-FM-98.9,RA00903-23,PRECAMPAÑA YUCATÁN,PP,MORENA,2023-11-15,19:46:40,EXCEDENTE,"Tropiradio del Sureste, S.A. de C.V.",RADIO CONCESIONADO,Radio Mexicana,FM  ,RADIO
169,YUCATAN,147-MERIDA,105.1,XHZ-FM,XHZ-FM-105.1,RA00954-23,PRE GOB YUC MANIFIESTO RB ,PP,PAN,2023-11-15,23:54:40,EXCEDENTE,"Transmisora Regional Radio Fórmula, S.A. de C.V.",RADIO CONCESIONADO,Radio Fórmula,FM  ,RADIO
170,YUCATAN,147-MERIDA,105.1,XHZ-FM,XHZ-FM-105.1,RA00903-23,PRECAMPAÑA YUCATÁN,PP,MORENA,2023-11-15,23:55:12,EXCEDENTE,"Transmisora Regional Radio Fórmula, S.A. de C.V.",RADIO CONCESIONADO,Radio Fórmula,FM  ,RADIO
171,YUCATAN,147-MERIDA,105.1,XHZ-FM,XHZ-FM-105.1,RA00882-23,DAMOS RESULTADOS V2,PP,PRI,2023-11-15,23:55:41,EXCEDENTE,"Transmisora Regional Radio Fórmula, S.A. de C.V.",RADIO CONCESIONADO,Radio Fórmula,FM  ,RADIO
172,YUCATAN,147-MERIDA,105.1,XHZ-FM,XHZ-FM-105.1,RA00953-23,PRE GOB YUC TRANSFORMACIÓN RB,PP,PAN,2023-11-15,23:56:10,EXCEDENTE,"Transmisora Regional Radio Fórmula, S.A. de C.V.",RADIO CONCESIONADO,Radio Fórmula,FM  ,RADIO
173,YUCATAN,147-MERIDA,105.1,XHZ-FM,XHZ-FM-105.1,RA00958-23,DANTE GRANDEZA V2,PP,MC,2023-11-15,23:56:40,EXCEDENTE,"Transmisora Regional Radio Fórmula, S.A. de C.V.",RADIO CONCESIONADO,Radio Fórmula,FM  ,RADIO
174,YUCATAN,147-MERIDA,105.1,XHZ-FM,XHZ-FM-105.1,RA00128-23,EL PT ES LA 4T,PP,PT,2023-11-15,23:57:12,EXCEDENTE,"Transmisora Regional Radio Fórmula, S.A. de C.V.",RADIO CONCESIONADO,Radio Fórmula,FM  ,RADIO
175,YUCATAN,147-MERIDA,95.3,XHMH-FM,XHMH-FM-95.3,RA00943-23,PROG SOC VERDE YUC ,PP,PVEM,2023-11-17,13:41:56,EXCEDENTE,"Radio Mérida, S.A.",RADIO CONCESIONADO,Candela,FM  ,RADIO
176,YUCATAN,147-MERIDA,95.3,XHMH-FM,XHMH-FM-95.3,RA00983-23,PRE YUC V3,PP,MORENA,2023-11-17,13:42:24,EXCEDENTE,"Radio Mérida, S.A.",RADIO CONCESIONADO,Candela,FM  ,RADIO
177,YUCATAN,147-MERIDA,CANAL35,XHMEN-TDT,XHMEN-TDT-CANAL35,RV00811-23,PROG SOC VERDE YUCATÁN,PP,PVEM,2023-11-19,10:09:26,EXCEDENTE,"Radio Televisión, S.A. de C.V.",TELEVISION CONCESIONADO,Canal 5,TDT,TELEVISIÓN
178,YUCATAN,147-MERIDA,CANAL30,XHTP-TDT,XHTP-TDT-CANAL30,RV00811-23,PROG SOC VERDE YUCATÁN,PP,PVEM,2023-11-19,10:40:16,EXCEDENTE,"Televisora Peninsular, S.A. de C.V.",TELEVISION CONCESIONADO,Las Estrellas,TDT,TELEVISIÓN
179,YUCATAN,147-MERIDA,CANAL30,XHTP-TDT,XHTP-TDT-CANAL30,RV00136-23,CATALOGO2023_ESPAÑOL_V2,AE,IEPAC,2023-11-19,11:35:06,EXCEDENTE,"Televisora Peninsular, S.A. de C.V.",TELEVISION CONCESIONADO,Las Estrellas,TDT,TELEVISIÓN
180,YUCATAN,147-MERIDA,CANAL30,XHTP-TDT,XHTP-TDT-CANAL30,RV00135-23,CATALOGO2023_MAYA_V2,AE,IEPAC,2023-11-19,11:36:00,EXCEDENTE,"Televisora Peninsular, S.A. de C.V.",TELEVISION CONCESIONADO,Las Estrellas,TDT,TELEVISIÓN
181,YUCATAN,147-MERIDA,CANAL35,XHMEN-TDT,XHMEN-TDT-CANAL35,RV00112-23,PT ES LA 4T,PP,PT,2023-11-19,23:46:29,EXCEDENTE,"Radio Televisión, S.A. de C.V.",TELEVISION CONCESIONADO,Canal 5,TDT,TELEVISIÓN
182,YUCATAN,147-MERIDA,CANAL30,XHTP-TDT,XHTP-TDT-CANAL30,RV00112-23,PT ES LA 4T,PP,PT,2023-11-19,23:55:08,EXCEDENTE,"Televisora Peninsular, S.A. de C.V.",TELEVISION CONCESIONADO,Las Estrellas,TDT,TELEVISIÓN
183,YUCATAN,147-MERIDA,CANAL30,XHTP-TDT,XHTP-TDT-CANAL30,RV00737-23,DAMOS RESULTADOS V1,PP,PRI,2023-11-20,06:13:54,EXCEDENTE,"Televisora Peninsular, S.A. de C.V.",TELEVISION CONCESIONADO,Las Estrellas,TDT,TELEVISIÓN
184,YUCATAN,147-MERIDA,CANAL35,XHMEN-TDT,XHMEN-TDT-CANAL35,RV00737-23,DAMOS RESULTADOS V1,PP,PRI,2023-11-20,06:17:03,EXCEDENTE,"Radio Televisión, S.A. de C.V.",TELEVISION CONCESIONADO,Canal 5,TDT,TELEVISIÓN
185,YUCATAN,147-MERIDA,CANAL22,XHCTMD-TDT,XHCTMD-TDT-CANAL22,RV00717-23,DANTE GRANDEZA,PP,MC,2023-11-20,06:23:26,EXCEDENTE,"Cadena Tres I, S.A. de C.V.",TELEVISION CONCESIONADO,Imagen TV,TDT,TELEVISIÓN
186,YUCATAN,147-MERIDA,CANAL35.2,XHMEN-TDT,XHMEN-TDT-CANAL35.2,RV00737-23,DAMOS RESULTADOS V1,PP,PRI,2023-11-20,06:31:33,EXCEDENTE,"Radio Televisión, S.A. de C.V.",TELEVISION CONCESIONADO,NU9VE,TDT,TELEVISIÓN
187,YUCATAN,147-MERIDA,CANAL30.2,XHTP-TDT,XHTP-TDT-CANAL30.2,RV00737-23,DAMOS RESULTADOS V1,PP,PRI,2023-11-20,06:40:16,EXCEDENTE,"Televisora Peninsular, S.A. de C.V.",TELEVISION CONCESIONADO,Foro TV,TDT,TELEVISIÓN
188,YUCATAN,147-MERIDA,CANAL30,XHTP-TDT,XHTP-TDT-CANAL30,RV00135-23,CATALOGO2023_MAYA_V2,AE,IEPAC,2023-11-20,07:16:40,EXCEDENTE,"Televisora Peninsular, S.A. de C.V.",TELEVISION CONCESIONADO,Las Estrellas,TDT,TELEVISIÓN
189,YUCATAN,147-MERIDA,CANAL30,XHTP-TDT,XHTP-TDT-CANAL30,RV00136-23,CATALOGO2023_ESPAÑOL_V2,AE,IEPAC,2023-11-20,07:17:08,EXCEDENTE,"Televisora Peninsular, S.A. de C.V.",TELEVISION CONCESIONADO,Las Estrellas,TDT,TELEVISIÓN
190,YUCATAN,147-MERIDA,CANAL35,XHMEN-TDT,XHMEN-TDT-CANAL35,RV00135-23,CATALOGO2023_MAYA_V2,AE,IEPAC,2023-11-20,07:18:29,EXCEDENTE,"Radio Televisión, S.A. de C.V.",TELEVISION CONCESIONADO,Canal 5,TDT,TELEVISIÓN
191,YUCATAN,147-MERIDA,CANAL35,XHMEN-TDT,XHMEN-TDT-CANAL35,RV00136-23,CATALOGO2023_ESPAÑOL_V2,AE,IEPAC,2023-11-20,07:18:59,EXCEDENTE,"Radio Televisión, S.A. de C.V.",TELEVISION CONCESIONADO,Canal 5,TDT,TELEVISIÓN
192,YUCATAN,147-MERIDA,CANAL35.2,XHMEN-TDT,XHMEN-TDT-CANAL35.2,RV00135-23,CATALOGO2023_MAYA_V2,AE,IEPAC,2023-11-20,07:41:53,EXCEDENTE,"Radio Televisión, S.A. de C.V.",TELEVISION CONCESIONADO,NU9VE,TDT,TELEVISIÓN
193,YUCATAN,147-MERIDA,CANAL35.2,XHMEN-TDT,XHMEN-TDT-CANAL35.2,RV00136-23,CATALOGO2023_ESPAÑOL_V2,AE,IEPAC,2023-11-20,07:42:33,EXCEDENTE,"Radio Televisión, S.A. de C.V.",TELEVISION CONCESIONADO,NU9VE,TDT,TELEVISIÓN
194,YUCATAN,147-MERIDA,CANAL30.2,XHTP-TDT,XHTP-TDT-CANAL30.2,RV00135-23,CATALOGO2023_MAYA_V2,AE,IEPAC,2023-11-20,07:45:22,EXCEDENTE,"Televisora Peninsular, S.A. de C.V.",TELEVISION CONCESIONADO,Foro TV,TDT,TELEVISIÓN
195,YUCATAN,147-MERIDA,CANAL30.2,XHTP-TDT,XHTP-TDT-CANAL30.2,RV00136-23,CATALOGO2023_ESPAÑOL_V2,AE,IEPAC,2023-11-20,07:46:02,EXCEDENTE,"Televisora Peninsular, S.A. de C.V.",TELEVISION CONCESIONADO,Foro TV,TDT,TELEVISIÓN
196,YUCATAN,147-MERIDA,CANAL35,XHMEN-TDT,XHMEN-TDT-CANAL35,RV00135-23,CATALOGO2023_MAYA_V2,AE,IEPAC,2023-11-20,08:15:33,EXCEDENTE,"Radio Televisión, S.A. de C.V.",TELEVISION CONCESIONADO,Canal 5,TDT,TELEVISIÓN
197,YUCATAN,147-MERIDA,CANAL30.2,XHTP-TDT,XHTP-TDT-CANAL30.2,RV00135-23,CATALOGO2023_MAYA_V2,AE,IEPAC,2023-11-20,08:41:12,EXCEDENTE,"Televisora Peninsular, S.A. de C.V.",TELEVISION CONCESIONADO,Foro TV,TDT,TELEVISIÓN
198,YUCATAN,147-MERIDA,CANAL30,XHTP-TDT,XHTP-TDT-CANAL30,RV00135-23,CATALOGO2023_MAYA_V2,AE,IEPAC,2023-11-20,08:46:50,EXCEDENTE,"Televisora Peninsular, S.A. de C.V.",TELEVISION CONCESIONADO,Las Estrellas,TDT,TELEVISIÓN
199,YUCATAN,147-MERIDA,CANAL35.2,XHMEN-TDT,XHMEN-TDT-CANAL35.2,RV00135-23,CATALOGO2023_MAYA_V2,AE,IEPAC,2023-11-20,08:52:11,EXCEDENTE,"Radio Televisión, S.A. de C.V.",TELEVISION CONCESIONADO,NU9VE,TDT,TELEVISIÓN
200,YUCATAN,147-MERIDA,CANAL22.2,XHCTMD-TDT,XHCTMD-TDT-CANAL22.2,RV01132-22,QUE ES EL TEPJF,AE,TEPJF,2023-11-20,09:05:29,EXCEDENTE,"Cadena Tres I, S.A. de C.V.",TELEVISION CONCESIONADO,Excélsior TV,TDT,TELEVISIÓN
201,YUCATAN,147-MERIDA,CANAL30,XHTP-TDT,XHTP-TDT-CANAL30,RV00135-23,CATALOGO2023_MAYA_V2,AE,IEPAC,2023-11-20,10:38:59,EXCEDENTE,"Televisora Peninsular, S.A. de C.V.",TELEVISION CONCESIONADO,Las Estrellas,TDT,TELEVISIÓN
202,YUCATAN,147-MERIDA,CANAL35.2,XHMEN-TDT,XHMEN-TDT-CANAL35.2,RV00135-23,CATALOGO2023_MAYA_V2,AE,IEPAC,2023-11-20,10:40:21,EXCEDENTE,"Radio Televisión, S.A. de C.V.",TELEVISION CONCESIONADO,NU9VE,TDT,TELEVISIÓN
203,YUCATAN,147-MERIDA,CANAL30,XHTP-TDT,XHTP-TDT-CANAL30,RV00775-23,PARA CAMBIR EL RUMBO MIX,PP,PAN,2023-11-20,11:43:14,EXCEDENTE,"Televisora Peninsular, S.A. de C.V.",TELEVISION CONCESIONADO,Las Estrellas,TDT,TELEVISIÓN
204,YUCATAN,147-MERIDA,CANAL35,XHMEN-TDT,XHMEN-TDT-CANAL35,RV00136-23,CATALOGO2023_ESPAÑOL_V2,AE,IEPAC,2023-11-20,12:05:32,EXCEDENTE,"Radio Televisión, S.A. de C.V.",TELEVISION CONCESIONADO,Canal 5,TDT,TELEVISIÓN
205,YUCATAN,147-MERIDA,CANAL35,XHMEN-TDT,XHMEN-TDT-CANAL35,RV00775-23,PARA CAMBIR EL RUMBO MIX,PP,PAN,2023-11-20,12:06:32,EXCEDENTE,"Radio Televisión, S.A. de C.V.",TELEVISION CONCESIONADO,Canal 5,TDT,TELEVISIÓN
206,YUCATAN,147-MERIDA,CANAL35.2,XHMEN-TDT,XHMEN-TDT-CANAL35.2,RV00135-23,CATALOGO2023_MAYA_V2,AE,IEPAC,2023-11-20,12:16:15,EXCEDENTE,"Radio Televisión, S.A. de C.V.",TELEVISION CONCESIONADO,NU9VE,TDT,TELEVISIÓN
207,YUCATAN,147-MERIDA,CANAL30,XHTP-TDT,XHTP-TDT-CANAL30,RV00136-23,CATALOGO2023_ESPAÑOL_V2,AE,IEPAC,2023-11-20,12:18:49,EXCEDENTE,"Televisora Peninsular, S.A. de C.V.",TELEVISION CONCESIONADO,Las Estrellas,TDT,TELEVISIÓN
208,YUCATAN,147-MERIDA,CANAL30,XHTP-TDT,XHTP-TDT-CANAL30,RV00775-23,PARA CAMBIR EL RUMBO MIX,PP,PAN,2023-11-20,12:19:49,EXCEDENTE,"Televisora Peninsular, S.A. de C.V.",TELEVISION CONCESIONADO,Las Estrellas,TDT,TELEVISIÓN
209,YUCATAN,147-MERIDA,CANAL35.2,XHMEN-TDT,XHMEN-TDT-CANAL35.2,RV00775-23,PARA CAMBIR EL RUMBO MIX,PP,PAN,2023-11-20,12:36:03,EXCEDENTE,"Radio Televisión, S.A. de C.V.",TELEVISION CONCESIONADO,NU9VE,TDT,TELEVISIÓN
210,YUCATAN,147-MERIDA,CANAL35,XHMEN-TDT,XHMEN-TDT-CANAL35,RV00775-23,PARA CAMBIR EL RUMBO MIX,PP,PAN,2023-11-20,13:10:59,EXCEDENTE,"Radio Televisión, S.A. de C.V.",TELEVISION CONCESIONADO,Canal 5,TDT,TELEVISIÓN
211,YUCATAN,147-MERIDA,CANAL30,XHTP-TDT,XHTP-TDT-CANAL30,RV00775-23,PARA CAMBIR EL RUMBO MIX,PP,PAN,2023-11-20,13:15:58,EXCEDENTE,"Televisora Peninsular, S.A. de C.V.",TELEVISION CONCESIONADO,Las Estrellas,TDT,TELEVISIÓN
212,YUCATAN,147-MERIDA,CANAL30.2,XHTP-TDT,XHTP-TDT-CANAL30.2,RV00775-23,PARA CAMBIR EL RUMBO MIX,PP,PAN,2023-11-20,13:20:02,EXCEDENTE,"Televisora Peninsular, S.A. de C.V.",TELEVISION CONCESIONADO,Foro TV,TDT,TELEVISIÓN
213,YUCATAN,147-MERIDA,CANAL35.2,XHMEN-TDT,XHMEN-TDT-CANAL35.2,RV00775-23,PARA CAMBIR EL RUMBO MIX,PP,PAN,2023-11-20,13:35:38,EXCEDENTE,"Radio Televisión, S.A. de C.V.",TELEVISION CONCESIONADO,NU9VE,TDT,TELEVISIÓN
214,YUCATAN,147-MERIDA,CANAL30.2,XHTP-TDT,XHTP-TDT-CANAL30.2,RV00136-23,CATALOGO2023_ESPAÑOL_V2,AE,IEPAC,2023-11-20,17:14:38,EXCEDENTE,"Televisora Peninsular, S.A. de C.V.",TELEVISION CONCESIONADO,Foro TV,TDT,TELEVISIÓN
215,YUCATAN,147-MERIDA,CANAL30,XHTP-TDT,XHTP-TDT-CANAL30,RV00136-23,CATALOGO2023_ESPAÑOL_V2,AE,IEPAC,2023-11-20,17:16:34,EXCEDENTE,"Televisora Peninsular, S.A. de C.V.",TELEVISION CONCESIONADO,Las Estrellas,TDT,TELEVISIÓN
216,YUCATAN,147-MERIDA,CANAL35.2,XHMEN-TDT,XHMEN-TDT-CANAL35.2,RV00136-23,CATALOGO2023_ESPAÑOL_V2,AE,IEPAC,2023-11-20,17:22:03,EXCEDENTE,"Radio Televisión, S.A. de C.V.",TELEVISION CONCESIONADO,NU9VE,TDT,TELEVISIÓN
217,YUCATAN,147-MERIDA,CANAL35.2,XHMEN-TDT,XHMEN-TDT-CANAL35.2,RV00135-23,CATALOGO2023_MAYA_V2,AE,IEPAC,2023-11-20,18:29:06,EXCEDENTE,"Radio Televisión, S.A. de C.V.",TELEVISION CONCESIONADO,NU9VE,TDT,TELEVISIÓN
218,YUCATAN,147-MERIDA,CANAL30.2,XHTP-TDT,XHTP-TDT-CANAL30.2,RV00135-23,CATALOGO2023_MAYA_V2,AE,IEPAC,2023-11-20,18:45:01,EXCEDENTE,"Televisora Peninsular, S.A. de C.V.",TELEVISION CONCESIONADO,Foro TV,TDT,TELEVISIÓN
219,YUCATAN,147-MERIDA,CANAL30.2,XHTP-TDT,XHTP-TDT-CANAL30.2,RV00775-23,PARA CAMBIR EL RUMBO MIX,PP,PAN,2023-11-20,19:40:55,EXCEDENTE,"Televisora Peninsular, S.A. de C.V.",TELEVISION CONCESIONADO,Foro TV,TDT,TELEVISIÓN
220,YUCATAN,147-MERIDA,CANAL35.2,XHMEN-TDT,XHMEN-TDT-CANAL35.2,RV00775-23,PARA CAMBIR EL RUMBO MIX,PP,PAN,2023-11-20,19:43:15,EXCEDENTE,"Radio Televisión, S.A. de C.V.",TELEVISION CONCESIONADO,NU9VE,TDT,TELEVISIÓN
221,YUCATAN,147-MERIDA,CANAL35,XHMEN-TDT,XHMEN-TDT-CANAL35,RV00775-23,PARA CAMBIR EL RUMBO MIX,PP,PAN,2023-11-20,19:47:34,EXCEDENTE,"Radio Televisión, S.A. de C.V.",TELEVISION CONCESIONADO,Canal 5,TDT,TELEVISIÓN
222,YUCATAN,147-MERIDA,CANAL35,XHMEN-TDT,XHMEN-TDT-CANAL35,RV00775-23,PARA CAMBIR EL RUMBO MIX,PP,PAN,2023-11-20,20:27:06,EXCEDENTE,"Radio Televisión, S.A. de C.V.",TELEVISION CONCESIONADO,Canal 5,TDT,TELEVISIÓN
223,YUCATAN,147-MERIDA,CANAL30,XHTP-TDT,XHTP-TDT-CANAL30,RV00699-23,C1_SA_CONVOCATORIA SE-CAE_1023_TV,PP,,2023-11-20,21:16:18,EXCEDENTE,"Televisora Peninsular, S.A. de C.V.",TELEVISION CONCESIONADO,Las Estrellas,TDT,TELEVISIÓN
224,YUCATAN,147-MERIDA,CANAL30.2,XHTP-TDT,XHTP-TDT-CANAL30.2,RV00135-23,CATALOGO2023_MAYA_V2,AE,IEPAC,2023-11-20,21:21:51,EXCEDENTE,"Televisora Peninsular, S.A. de C.V.",TELEVISION CONCESIONADO,Foro TV,TDT,TELEVISIÓN
225,YUCATAN,147-MERIDA,CANAL35.2,XHMEN-TDT,XHMEN-TDT-CANAL35.2,RV00135-23,CATALOGO2023_MAYA_V2,AE,IEPAC,2023-11-20,21:23:42,EXCEDENTE,"Radio Televisión, S.A. de C.V.",TELEVISION CONCESIONADO,NU9VE,TDT,TELEVISIÓN
226,YUCATAN,147-MERIDA,CANAL35.2,XHMEN-TDT,XHMEN-TDT-CANAL35.2,RV00136-23,CATALOGO2023_ESPAÑOL_V2,AE,IEPAC,2023-11-20,22:11:55,EXCEDENTE,"Radio Televisión, S.A. de C.V.",TELEVISION CONCESIONADO,NU9VE,TDT,TELEVISIÓN
227,YUCATAN,147-MERIDA,CANAL30.2,XHTP-TDT,XHTP-TDT-CANAL30.2,RV00136-23,CATALOGO2023_ESPAÑOL_V2,AE,IEPAC,2023-11-20,22:19:24,EXCEDENTE,"Televisora Peninsular, S.A. de C.V.",TELEVISION CONCESIONADO,Foro TV,TDT,TELEVISIÓN
228,YUCATAN,147-MERIDA,CANAL30.2,XHTP-TDT,XHTP-TDT-CANAL30.2,RV00659-23,C4_SD_FECHA LÍMITE RENOVACIÓN DE LA INE RE_0923_TV,AE,INE,2023-11-20,22:19:46,EXCEDENTE,"Televisora Peninsular, S.A. de C.V.",TELEVISION CONCESIONADO,Foro TV,TDT,TELEVISIÓN
229,YUCATAN,147-MERIDA,CANAL35,XHMEN-TDT,XHMEN-TDT-CANAL35,RV00136-23,CATALOGO2023_ESPAÑOL_V2,AE,IEPAC,2023-11-20,22:20:15,EXCEDENTE,"Radio Televisión, S.A. de C.V.",TELEVISION CONCESIONADO,Canal 5,TDT,TELEVISIÓN
230,YUCATAN,147-MERIDA,CANAL30,XHTP-TDT,XHTP-TDT-CANAL30,RV00699-23,C1_SA_CONVOCATORIA SE-CAE_1023_TV,PP,,2023-11-20,22:20:57,EXCEDENTE,"Televisora Peninsular, S.A. de C.V.",TELEVISION CONCESIONADO,Las Estrellas,TDT,TELEVISIÓN
231,YUCATAN,147-MERIDA,CANAL30,XHTP-TDT,XHTP-TDT-CANAL30,RV00136-23,CATALOGO2023_ESPAÑOL_V2,AE,IEPAC,2023-11-20,22:21:21,EXCEDENTE,"Televisora Peninsular, S.A. de C.V.",TELEVISION CONCESIONADO,Las Estrellas,TDT,TELEVISIÓN
